IdTerminu;DataWyjazdu;DlugoscPobytu;IloscMiejsc;IdWycieczki
151;2022-07-16;5;50;51
152;2024-05-27;14;37;51
153;2025-09-11;18;12;51
154;2022-05-21;10;20;52
155;2021-03-06;3;47;52
156;2025-03-04;21;29;52
157;2024-11-27;10;13;53
158;2020-03-09;14;28;53
159;2024-06-21;21;17;53
160;2024-08-06;21;14;54
161;2023-11-29;10;6;54
162;2020-03-29;18;31;54
163;2025-12-09;7;12;55
164;2020-09-10;5;29;55
165;2023-02-23;5;27;55
166;2023-06-24;3;50;56
167;2025-04-14;18;48;56
168;2022-10-15;7;34;56
169;2020-12-17;21;44;57
170;2021-12-06;7;14;57
171;2020-04-22;10;45;57
172;2022-06-08;21;49;58
173;2024-12-06;21;45;58
174;2020-03-14;21;50;58
175;2025-11-24;21;44;59
176;2024-12-30;14;30;59
177;2023-08-20;7;19;59
178;2020-09-14;18;31;60
179;2022-02-02;10;38;60
180;2022-08-26;3;40;60
181;2024-01-23;5;42;61
182;2023-11-07;18;40;61
183;2020-04-23;14;20;61
184;2025-05-17;7;42;62
185;2022-01-01;14;32;62
186;2025-04-23;18;7;62
187;2024-11-15;3;39;63
188;2024-08-05;5;30;63
189;2021-02-09;21;49;63
190;2025-10-30;7;20;64
191;2024-08-12;5;20;64
192;2020-07-17;10;43;64
193;2020-08-30;5;49;65
194;2024-03-22;21;41;65
195;2020-03-02;10;37;65
196;2025-07-05;3;36;66
197;2021-04-16;21;12;66
198;2025-04-05;14;40;66
199;2023-01-11;7;17;67
200;2020-10-24;14;41;67
201;2023-11-06;5;19;67
202;2022-05-21;3;41;68
203;2024-03-05;21;25;68
204;2022-11-07;18;23;68
205;2020-04-05;7;10;69
206;2021-12-14;10;47;69
207;2023-07-23;3;45;69
208;2021-03-29;7;26;70
209;2021-05-18;10;21;70
210;2022-08-20;10;30;70
211;2020-11-02;7;23;71
212;2025-03-13;5;19;71
213;2024-04-24;18;10;71
214;2021-10-30;10;41;72
215;2025-09-23;7;47;72
216;2020-02-22;10;11;72
217;2023-04-24;21;43;73
218;2025-12-03;3;31;73
219;2025-05-31;3;14;73
220;2025-11-13;21;24;74
221;2025-11-19;10;23;74
222;2023-08-30;18;32;74
223;2022-07-08;7;42;75
224;2024-05-01;21;23;75
225;2024-06-08;10;14;75
226;2025-06-03;10;6;76
227;2022-10-24;5;16;76
228;2022-08-30;3;11;76
229;2025-08-17;7;48;77
230;2022-10-07;18;25;77
231;2021-09-10;5;10;77
232;2024-04-19;21;15;78
233;2022-03-03;3;32;78
234;2020-09-27;3;40;78
235;2024-02-11;18;33;79
236;2021-01-21;18;22;79
237;2025-08-22;10;16;79
238;2020-10-29;5;46;80
239;2022-08-06;18;41;80
240;2024-05-01;21;13;80
241;2020-02-26;21;35;81
242;2021-06-29;3;32;81
243;2020-02-18;10;15;81
244;2022-03-05;14;12;82
245;2024-01-21;7;39;82
246;2022-09-23;14;33;82
247;2020-02-19;3;31;83
248;2021-03-14;7;21;83
249;2023-02-23;14;28;83
250;2025-08-07;18;27;84
251;2025-05-26;5;33;84
252;2022-12-06;3;19;84
253;2025-09-14;3;42;85
254;2025-12-05;21;33;85
255;2021-02-02;14;16;85
256;2022-05-21;14;50;86
257;2025-04-25;10;39;86
258;2025-06-25;7;12;86
259;2025-05-17;21;30;87
260;2024-07-31;5;21;87
261;2024-04-06;18;28;87
262;2024-01-09;21;25;88
263;2023-12-24;18;49;88
264;2024-09-20;18;33;88
265;2024-04-30;18;25;89
266;2023-05-28;7;38;89
267;2022-11-29;5;33;89
268;2024-11-24;3;20;90
269;2020-09-15;7;44;90
270;2024-05-19;21;12;90
271;2024-07-09;7;19;91
272;2024-11-05;21;46;91
273;2022-07-08;18;13;91
274;2020-10-30;7;5;92
275;2021-12-22;3;50;92
276;2024-05-11;21;31;92
277;2021-10-30;3;13;93
278;2023-11-22;14;31;93
279;2020-01-28;7;12;93
280;2020-02-08;3;12;94
281;2020-02-07;21;30;94
282;2021-01-19;5;21;94
283;2020-02-25;5;15;95
284;2020-07-04;3;41;95
285;2023-09-03;21;13;95
286;2024-12-12;10;19;96
287;2020-07-20;5;20;96
288;2023-04-09;21;14;96
289;2021-12-20;7;32;97
290;2025-03-27;10;17;97
291;2020-01-17;18;27;97
292;2025-08-14;3;32;98
293;2021-12-27;7;50;98
294;2025-09-24;21;5;98
295;2025-08-24;14;26;99
296;2023-08-13;18;49;99
297;2023-05-14;10;49;99
298;2023-07-13;18;21;100
299;2022-09-27;7;50;100
300;2021-07-24;10;12;100
301;2021-09-17;5;7;101
302;2025-09-30;14;47;101
303;2022-11-02;3;34;101
304;2023-12-03;5;16;102
305;2023-03-21;18;14;102
306;2024-10-25;10;27;102
307;2020-01-02;5;28;103
308;2025-05-02;21;47;103
309;2024-01-12;10;37;103
310;2025-04-08;7;28;104
311;2025-04-09;5;29;104
312;2020-06-03;18;38;104
313;2023-12-13;21;30;105
314;2024-09-22;7;11;105
315;2022-01-03;10;27;105
316;2025-05-14;18;30;106
317;2023-05-09;14;49;106
318;2022-05-27;21;33;106
319;2021-06-25;21;16;107
320;2020-02-27;21;12;107
321;2025-07-27;5;21;107
322;2021-03-14;18;36;108
323;2022-08-15;7;7;108
324;2023-08-19;14;13;108
325;2022-01-09;18;15;109
326;2021-12-22;10;38;109
327;2025-07-09;18;39;109
328;2021-02-18;18;16;110
329;2020-08-13;21;11;110
330;2022-04-23;14;19;110
331;2021-04-14;3;25;111
332;2022-12-14;14;14;111
333;2020-04-21;18;19;111
334;2022-02-08;7;21;112
335;2022-03-14;18;17;112
336;2022-07-13;18;12;112
337;2024-06-11;14;12;113
338;2025-03-11;10;47;113
339;2025-02-15;7;25;113
340;2022-03-11;3;31;114
341;2022-06-20;5;31;114
342;2024-07-05;14;16;114
343;2024-01-21;14;12;115
344;2023-10-01;14;40;115
345;2020-03-14;7;23;115
346;2021-08-31;18;40;116
347;2022-05-10;10;26;116
348;2021-11-05;14;31;116
349;2022-05-28;7;27;117
350;2023-05-22;21;42;117
351;2020-01-24;14;40;117
352;2022-05-02;10;6;118
353;2020-09-25;3;35;118
354;2023-06-28;14;13;118
355;2021-12-27;3;14;119
356;2023-01-12;21;7;119
357;2022-05-19;5;27;119
358;2021-12-16;18;6;120
359;2021-08-20;5;22;120
360;2021-10-18;18;45;120
361;2023-11-20;18;29;121
362;2020-08-26;18;46;121
363;2022-07-19;5;49;121
364;2020-09-03;7;10;122
365;2025-02-13;3;18;122
366;2023-12-07;3;47;122
367;2025-01-20;3;34;123
368;2020-08-27;18;38;123
369;2022-06-15;18;27;123
370;2024-05-15;10;41;124
371;2022-01-19;18;41;124
372;2024-12-02;3;7;124
373;2021-01-21;10;22;125
374;2024-04-30;18;19;125
375;2023-06-24;10;27;125
376;2025-02-17;14;46;126
377;2020-04-26;14;30;126
378;2021-09-18;18;23;126
379;2020-12-31;3;21;127
380;2025-03-31;10;12;127
381;2020-12-25;14;23;127
382;2021-11-15;18;25;128
383;2020-05-12;7;47;128
384;2023-11-05;10;39;128
385;2022-09-20;3;16;129
386;2024-12-07;10;35;129
387;2021-09-03;3;5;129
388;2021-07-19;7;33;130
389;2022-03-15;21;16;130
390;2022-07-08;10;26;130
391;2025-12-09;18;45;131
392;2020-10-30;7;21;131
393;2023-03-31;5;13;131
394;2023-05-26;7;19;132
395;2021-12-06;5;42;132
396;2023-07-23;7;43;132
397;2025-05-28;5;12;133
398;2020-05-15;14;11;133
399;2022-04-20;18;5;133
400;2021-04-23;18;47;134
401;2024-08-10;3;35;134
402;2025-06-16;10;9;134
403;2021-10-05;10;43;135
404;2023-09-23;10;45;135
405;2023-02-14;21;36;135
406;2025-04-08;18;36;136
407;2022-04-13;10;23;136
408;2024-04-20;7;23;136
409;2020-08-30;14;5;137
410;2020-04-18;21;20;137
411;2024-02-07;10;12;137
412;2021-10-20;7;33;138
413;2020-03-26;7;32;138
414;2025-01-06;10;50;138
415;2025-12-28;10;6;139
416;2024-07-22;21;20;139
417;2022-07-23;7;18;139
418;2022-04-05;14;8;140
419;2023-08-12;18;36;140
420;2020-09-05;5;9;140
421;2020-12-18;3;26;141
422;2020-10-22;10;15;141
423;2021-03-10;7;21;141
424;2023-11-04;7;44;142
425;2021-03-01;10;28;142
426;2024-02-18;5;44;142
427;2025-09-26;21;41;143
428;2024-03-05;3;37;143
429;2023-05-28;18;34;143
430;2021-06-13;7;45;144
431;2023-01-22;7;25;144
432;2024-04-05;3;37;144
433;2020-01-15;18;22;145
434;2020-12-01;7;34;145
435;2025-05-29;3;48;145
436;2024-03-30;3;22;146
437;2023-05-16;18;5;146
438;2022-01-01;3;27;146
439;2023-12-17;10;35;147
440;2021-01-16;10;46;147
441;2023-04-10;5;31;147
442;2022-07-28;3;25;148
443;2023-12-03;3;10;148
444;2025-09-04;18;16;148
445;2024-01-27;10;33;149
446;2024-05-03;5;38;149
447;2024-06-15;10;27;149
448;2023-09-23;7;27;150
449;2023-02-05;5;20;150
450;2023-08-23;3;31;150
451;2022-11-01;10;10;151
452;2021-03-25;21;38;151
453;2024-03-17;18;7;151
454;2021-03-22;18;25;152
455;2024-01-10;21;23;152
456;2021-09-12;3;17;152
457;2022-06-29;21;36;153
458;2021-11-25;18;11;153
459;2023-05-07;18;40;153
460;2021-07-28;10;43;154
461;2020-01-31;3;42;154
462;2022-05-30;18;32;154
463;2023-03-10;18;8;155
464;2020-07-21;10;17;155
465;2023-07-13;21;43;155
466;2021-06-01;7;8;156
467;2022-12-09;18;48;156
468;2020-10-30;5;18;156
469;2020-06-18;5;36;157
470;2024-12-28;14;47;157
471;2025-06-20;21;42;157
472;2021-02-05;14;24;158
473;2022-02-06;14;43;158
474;2020-10-06;5;25;158
475;2020-11-23;7;46;159
476;2021-02-22;5;15;159
477;2022-10-25;3;41;159
478;2022-06-02;7;33;160
479;2022-07-12;5;16;160
480;2021-04-13;14;5;160
481;2024-03-08;5;13;161
482;2020-02-02;5;36;161
483;2022-05-09;18;50;161
484;2022-10-23;5;10;162
485;2023-01-03;18;20;162
486;2025-11-25;14;5;162
487;2020-05-12;21;23;163
488;2024-08-03;14;30;163
489;2022-08-14;14;35;163
490;2021-09-17;18;10;164
491;2023-01-09;14;25;164
492;2025-03-04;21;18;164
493;2025-08-02;18;42;165
494;2022-11-05;5;14;165
495;2024-08-03;21;35;165
496;2023-12-07;7;25;166
497;2024-10-04;14;33;166
498;2025-05-05;14;6;166
499;2020-10-19;18;10;167
500;2020-01-14;18;30;167
501;2021-06-16;18;29;167
502;2023-12-27;18;49;168
503;2024-07-30;18;34;168
504;2021-02-25;7;10;168
505;2025-05-02;5;32;169
506;2023-02-27;7;29;169
507;2024-01-26;14;44;169
508;2022-07-27;10;43;170
509;2024-09-03;18;15;170
510;2020-05-30;3;45;170
511;2024-01-21;14;31;171
512;2025-04-26;14;20;171
513;2025-05-20;7;27;171
514;2020-03-29;18;48;172
515;2024-11-10;5;36;172
516;2025-08-29;18;29;172
517;2025-07-21;10;33;173
518;2021-08-14;3;38;173
519;2020-02-19;21;9;173
520;2020-03-23;18;31;174
521;2025-05-14;18;32;174
522;2023-09-26;10;26;174
523;2023-01-08;18;38;175
524;2023-11-13;7;24;175
525;2023-08-16;10;20;175
526;2021-10-13;14;9;176
527;2021-12-02;3;8;176
528;2020-12-30;3;8;176
529;2024-11-03;3;9;177
530;2020-10-19;14;40;177
531;2023-06-16;14;15;177
532;2024-12-03;5;23;178
533;2024-05-16;10;38;178
534;2021-06-12;3;29;178
535;2022-05-21;21;19;179
536;2023-06-10;14;15;179
537;2020-06-03;10;17;179
538;2020-01-20;10;44;180
539;2022-07-07;14;14;180
540;2020-12-02;7;29;180
541;2020-02-07;7;22;181
542;2024-07-08;21;26;181
543;2021-12-14;7;10;181
544;2025-06-06;14;41;182
545;2023-10-07;10;5;182
546;2020-05-16;7;38;182
547;2023-03-29;5;32;183
548;2022-07-31;5;32;183
549;2021-01-06;7;17;183
550;2024-02-23;5;5;184
551;2025-02-11;21;44;184
552;2020-06-05;7;14;184
553;2024-06-05;18;48;185
554;2020-03-30;10;43;185
555;2021-08-13;10;30;185
556;2020-10-18;14;31;186
557;2025-01-04;5;40;186
558;2023-01-04;18;40;186
559;2024-03-08;5;14;187
560;2025-09-01;21;8;187
561;2021-04-20;14;15;187
562;2020-04-07;3;30;188
563;2024-01-22;10;28;188
564;2024-08-14;10;45;188
565;2022-05-24;7;26;189
566;2023-07-02;7;29;189
567;2024-11-16;10;32;189
568;2025-06-24;21;32;190
569;2023-08-03;7;12;190
570;2022-11-27;21;18;190
571;2025-04-22;7;27;191
572;2023-08-07;21;19;191
573;2023-12-29;10;35;191
574;2021-12-10;21;50;192
575;2021-01-19;14;9;192
576;2022-09-08;21;7;192
577;2022-09-23;21;8;193
578;2020-04-16;5;22;193
579;2022-01-30;3;25;193
580;2024-01-15;21;18;194
581;2024-08-30;18;21;194
582;2022-03-05;5;9;194
583;2023-04-17;10;49;195
584;2022-08-21;10;29;195
585;2025-05-23;18;49;195
586;2021-10-12;18;25;196
587;2024-02-20;14;39;196
588;2021-10-29;7;23;196
589;2024-09-23;21;45;197
590;2024-11-09;5;22;197
591;2023-10-03;21;36;197
592;2020-01-25;14;39;198
593;2021-10-01;10;37;198
594;2023-06-20;7;49;198
595;2023-07-22;14;18;199
596;2021-08-23;7;33;199
597;2020-06-14;10;9;199
598;2025-08-26;14;31;200
599;2025-09-12;10;17;200
600;2024-06-04;3;38;200
601;2020-02-12;14;27;201
602;2023-11-28;5;30;201
603;2023-10-01;7;40;201
604;2024-04-12;7;32;202
605;2022-11-08;3;36;202
606;2025-11-20;3;21;202
607;2020-06-22;14;50;203
608;2024-12-20;14;13;203
609;2021-07-18;3;24;203
610;2023-08-09;18;21;204
611;2020-08-16;7;48;204
612;2024-12-04;3;18;204
613;2021-12-08;10;18;205
614;2022-07-08;7;38;205
615;2021-03-19;18;21;205
616;2023-06-08;7;9;206
617;2025-10-01;5;16;206
618;2022-11-08;5;14;206
619;2023-12-10;7;44;207
620;2020-10-02;3;38;207
621;2023-08-23;5;44;207
622;2024-01-25;18;34;208
623;2021-01-25;3;31;208
624;2025-05-14;18;30;208
625;2024-11-27;10;40;209
626;2024-07-27;10;34;209
627;2024-08-23;3;47;209
628;2021-07-10;3;41;210
629;2024-12-13;14;44;210
630;2023-03-16;14;11;210
631;2023-01-11;14;34;211
632;2024-06-23;3;31;211
633;2020-02-05;5;29;211
634;2024-12-13;10;43;212
635;2021-07-23;3;19;212
636;2020-08-09;3;36;212
637;2022-06-08;5;31;213
638;2022-12-30;10;5;213
639;2025-05-09;18;40;213
640;2025-06-27;5;29;214
641;2021-06-18;18;46;214
642;2021-08-19;7;39;214
643;2023-03-18;3;30;215
644;2020-09-17;5;17;215
645;2020-12-31;3;11;215
646;2022-02-12;5;22;216
647;2025-06-16;21;41;216
648;2023-11-19;14;46;216
649;2020-08-19;3;41;217
650;2020-11-17;18;45;217
651;2023-10-24;7;41;217
652;2023-01-03;10;35;218
653;2023-12-30;7;41;218
654;2023-10-15;5;20;218
655;2025-12-31;14;10;219
656;2025-04-26;3;25;219
657;2022-07-06;10;36;219
658;2025-05-20;3;33;220
659;2025-08-02;7;33;220
660;2024-07-30;14;16;220
661;2020-05-12;5;27;221
662;2023-08-03;21;41;221
663;2021-01-03;3;8;221
664;2025-10-17;7;20;222
665;2020-10-31;14;49;222
666;2025-08-05;7;6;222
667;2021-10-31;14;40;223
668;2025-12-19;5;39;223
669;2022-08-13;7;42;223
670;2020-06-23;3;28;224
671;2025-04-15;5;36;224
672;2025-11-24;18;9;224
673;2022-10-04;5;12;225
674;2025-09-18;21;39;225
675;2021-05-04;7;37;225
676;2025-01-04;18;25;226
677;2023-01-15;7;20;226
678;2023-12-18;18;21;226
679;2022-04-25;3;32;227
680;2020-02-13;3;13;227
681;2022-04-07;10;21;227
682;2024-11-26;7;18;228
683;2020-11-26;7;33;228
684;2024-07-23;21;22;228
685;2020-01-08;3;6;229
686;2020-07-28;18;50;229
687;2023-05-29;5;43;229
688;2022-09-19;21;25;230
689;2022-11-18;10;44;230
690;2021-03-06;10;33;230
691;2025-12-07;3;34;231
692;2022-09-02;5;38;231
693;2024-12-31;3;47;231
694;2025-08-19;18;18;232
695;2025-07-12;3;18;232
696;2025-08-18;21;28;232
697;2021-06-13;14;44;233
698;2023-08-11;5;18;233
699;2021-09-21;14;26;233
700;2024-04-18;18;43;234
701;2023-12-26;10;31;234
702;2025-06-22;18;32;234
703;2024-08-11;18;12;235
704;2020-03-16;5;43;235
705;2021-08-17;5;45;235
706;2023-04-01;21;25;236
707;2024-06-27;18;13;236
708;2022-12-21;14;22;236
709;2022-05-03;21;33;237
710;2023-10-18;18;43;237
711;2023-03-03;14;9;237
712;2022-04-10;5;42;238
713;2023-01-08;7;42;238
714;2024-09-20;10;28;238
715;2021-06-28;18;31;239
716;2020-01-16;5;23;239
717;2021-02-18;10;44;239
718;2023-11-05;5;50;240
719;2024-09-28;21;34;240
720;2021-03-18;3;11;240
721;2025-09-23;21;36;241
722;2024-10-07;18;19;241
723;2024-08-25;18;7;241
724;2020-02-10;10;16;242
725;2024-11-21;14;30;242
726;2023-03-19;7;46;242
727;2023-10-04;14;12;243
728;2025-06-19;10;49;243
729;2020-03-27;14;6;243
730;2023-07-27;18;42;244
731;2022-01-24;3;45;244
732;2022-01-11;10;34;244
733;2023-06-06;21;45;245
734;2024-05-08;21;43;245
735;2021-01-28;5;5;245
736;2025-09-16;14;16;246
737;2020-09-13;5;41;246
738;2021-04-03;10;25;246
739;2023-02-19;5;11;247
740;2022-10-11;5;24;247
741;2024-09-02;5;31;247
742;2020-06-27;10;40;248
743;2023-04-25;18;48;248
744;2024-09-18;10;37;248
745;2023-09-30;7;37;249
746;2024-03-26;10;35;249
747;2024-09-30;3;23;249
748;2020-04-14;18;41;250
749;2023-02-19;7;16;250
750;2025-09-28;7;40;250
751;2023-02-08;10;28;251
752;2024-04-07;10;19;251
753;2021-05-29;3;47;251
754;2023-03-13;18;35;252
755;2021-03-19;18;23;252
756;2022-06-18;7;40;252
757;2025-05-13;5;39;253
758;2021-02-04;10;45;253
759;2024-08-20;18;29;253
760;2025-02-18;5;30;254
761;2021-07-04;7;31;254
762;2025-03-10;7;40;254
763;2022-09-17;3;19;255
764;2021-08-29;18;47;255
765;2024-07-26;21;17;255
766;2024-06-26;7;47;256
767;2020-07-23;14;50;256
768;2025-04-26;18;13;256
769;2021-10-10;21;27;257
770;2023-02-16;21;50;257
771;2021-11-22;21;17;257
772;2022-10-30;3;46;258
773;2020-01-27;21;12;258
774;2022-11-23;7;36;258
775;2023-10-09;21;47;259
776;2022-09-13;5;9;259
777;2024-06-11;18;49;259
778;2022-04-24;7;31;260
779;2024-12-29;10;38;260
780;2024-10-02;10;40;260
781;2022-01-11;7;20;261
782;2020-07-16;5;26;261
783;2024-01-14;7;11;261
784;2024-10-16;21;17;262
785;2020-12-13;7;35;262
786;2022-04-27;21;31;262
787;2021-06-24;3;44;263
788;2021-05-21;18;46;263
789;2021-09-28;14;38;263
790;2023-07-21;14;17;264
791;2024-12-11;18;42;264
792;2022-06-15;21;14;264
793;2022-02-05;21;10;265
794;2021-12-24;18;30;265
795;2022-03-05;3;46;265
796;2020-01-11;7;10;266
797;2020-09-10;14;22;266
798;2025-05-31;3;6;266
799;2023-03-04;7;8;267
800;2023-12-02;21;20;267
801;2022-06-12;3;48;267
802;2022-01-21;7;44;268
803;2025-10-19;7;14;268
804;2020-06-21;5;20;268
805;2022-08-26;18;6;269
806;2023-03-19;10;20;269
807;2025-04-10;18;43;269
808;2022-03-31;10;19;270
809;2025-04-18;3;47;270
810;2024-06-01;21;7;270
811;2022-12-17;18;33;271
812;2023-03-31;3;20;271
813;2021-02-10;21;9;271
814;2020-08-06;14;36;272
815;2022-03-23;18;30;272
816;2025-05-18;10;30;272
817;2025-06-28;10;27;273
818;2023-10-11;21;43;273
819;2025-12-09;10;13;273
820;2020-06-15;10;5;274
821;2021-11-30;5;7;274
822;2024-08-22;21;11;274
823;2022-03-23;5;22;275
824;2024-08-03;21;38;275
825;2024-09-25;10;33;275
826;2025-03-02;10;36;276
827;2023-12-11;7;46;276
828;2022-07-09;7;39;276
829;2020-12-28;18;27;277
830;2025-06-04;5;18;277
831;2020-01-29;5;7;277
832;2024-10-18;10;42;278
833;2023-09-18;18;8;278
834;2025-08-29;5;32;278
835;2020-02-03;3;37;279
836;2022-01-20;21;21;279
837;2022-04-21;14;27;279
838;2021-01-29;14;37;280
839;2022-02-14;3;20;280
840;2020-05-03;5;23;280
841;2021-03-14;14;44;281
842;2025-10-30;14;6;281
843;2025-06-28;21;37;281
844;2022-07-27;7;49;282
845;2020-09-19;14;18;282
846;2023-11-01;3;11;282
847;2020-03-07;10;42;283
848;2023-03-20;21;9;283
849;2021-03-07;5;33;283
850;2020-05-22;5;6;284
851;2024-10-16;3;6;284
852;2022-09-10;3;48;284
853;2022-03-24;10;11;285
854;2021-07-30;5;37;285
855;2023-03-05;7;48;285
856;2024-01-04;18;27;286
857;2020-09-13;14;39;286
858;2024-03-15;3;16;286
859;2020-11-09;14;42;287
860;2023-09-12;7;15;287
861;2021-02-27;14;43;287
862;2024-12-08;5;41;288
863;2025-10-10;14;48;288
864;2023-08-31;10;25;288
865;2021-01-17;21;28;289
866;2025-12-03;3;28;289
867;2022-01-09;14;26;289
868;2025-12-16;10;42;290
869;2022-08-17;5;16;290
870;2021-01-20;7;30;290
871;2023-07-13;14;15;291
872;2020-11-30;5;47;291
873;2025-03-03;7;12;291
874;2020-01-21;3;13;292
875;2025-09-28;5;41;292
876;2021-07-21;21;11;292
877;2022-07-17;21;18;293
878;2023-10-29;7;38;293
879;2021-02-23;14;10;293
880;2024-09-27;10;9;294
881;2022-10-20;5;17;294
882;2024-09-03;7;49;294
883;2024-01-28;7;33;295
884;2025-01-14;5;14;295
885;2023-08-26;21;46;295
886;2023-05-08;21;48;296
887;2025-11-30;7;31;296
888;2024-11-09;21;5;296
889;2025-05-31;5;5;297
890;2024-02-11;18;9;297
891;2024-12-26;10;50;297
892;2022-03-03;21;18;298
893;2025-01-12;10;20;298
894;2022-09-16;3;42;298
895;2025-08-27;10;16;299
896;2022-01-24;10;24;299
897;2022-03-29;14;39;299
898;2022-01-21;18;45;300
899;2021-11-03;3;34;300
900;2024-11-26;3;50;300
901;2021-09-11;5;49;301
902;2024-10-12;5;11;301
903;2021-03-22;5;20;301
904;2021-09-23;10;22;302
905;2020-03-30;10;40;302
906;2023-06-03;14;25;302
907;2025-10-16;21;49;303
908;2022-06-28;7;15;303
909;2021-11-08;21;21;303
910;2024-04-05;7;31;304
911;2023-05-31;3;43;304
912;2022-07-30;10;50;304
913;2023-10-19;3;37;305
914;2021-08-21;18;32;305
915;2022-06-07;3;5;305
916;2021-04-07;5;37;306
917;2023-03-26;3;28;306
918;2021-06-21;18;48;306
919;2024-04-04;10;19;307
920;2024-08-29;10;23;307
921;2024-02-15;21;49;307
922;2022-10-29;21;15;308
923;2021-02-24;5;15;308
924;2020-03-24;7;41;308
925;2025-10-02;10;8;309
926;2020-08-11;3;7;309
927;2020-12-23;14;14;309
