53;2020-02-22;2020;1;Luty;2;22;Sobota;6;0;Zima
54;2020-02-23;2020;1;Luty;2;23;Niedziela;7;0;Zima
55;2020-02-24;2020;1;Luty;2;24;Poniedzialek;1;0;Zima
56;2020-02-25;2020;1;Luty;2;25;Wtorek;2;0;Zima
57;2020-02-26;2020;1;Luty;2;26;Sroda;3;0;Zima
58;2020-02-27;2020;1;Luty;2;27;Czwartek;4;0;Zima
59;2020-02-28;2020;1;Luty;2;28;Piatek;5;0;Zima
60;2020-02-29;2020;1;Luty;2;29;Sobota;6;0;Zima
61;2020-03-01;2020;1;Marzec;3;1;Niedziela;7;0;Wiosna
62;2020-03-02;2020;1;Marzec;3;2;Poniedzialek;1;0;Wiosna
63;2020-03-03;2020;1;Marzec;3;3;Wtorek;2;0;Wiosna
64;2020-03-04;2020;1;Marzec;3;4;Sroda;3;0;Wiosna
65;2020-03-05;2020;1;Marzec;3;5;Czwartek;4;0;Wiosna
66;2020-03-06;2020;1;Marzec;3;6;Piatek;5;0;Wiosna
67;2020-03-07;2020;1;Marzec;3;7;Sobota;6;0;Wiosna
68;2020-03-08;2020;1;Marzec;3;8;Niedziela;7;0;Wiosna
69;2020-03-09;2020;1;Marzec;3;9;Poniedzialek;1;0;Wiosna
70;2020-03-10;2020;1;Marzec;3;10;Wtorek;2;0;Wiosna
71;2020-03-11;2020;1;Marzec;3;11;Sroda;3;0;Wiosna
72;2020-03-12;2020;1;Marzec;3;12;Czwartek;4;0;Wiosna
73;2020-03-13;2020;1;Marzec;3;13;Piatek;5;0;Wiosna
74;2020-03-14;2020;1;Marzec;3;14;Sobota;6;0;Wiosna
75;2020-03-15;2020;1;Marzec;3;15;Niedziela;7;0;Wiosna
76;2020-03-16;2020;1;Marzec;3;16;Poniedzialek;1;0;Wiosna
77;2020-03-17;2020;1;Marzec;3;17;Wtorek;2;0;Wiosna
78;2020-03-18;2020;1;Marzec;3;18;Sroda;3;0;Wiosna
79;2020-03-19;2020;1;Marzec;3;19;Czwartek;4;0;Wiosna
80;2020-03-20;2020;1;Marzec;3;20;Piatek;5;0;Wiosna
81;2020-03-21;2020;1;Marzec;3;21;Sobota;6;0;Wiosna
82;2020-03-22;2020;1;Marzec;3;22;Niedziela;7;0;Wiosna
83;2020-03-23;2020;1;Marzec;3;23;Poniedzialek;1;0;Wiosna
84;2020-03-24;2020;1;Marzec;3;24;Wtorek;2;0;Wiosna
85;2020-03-25;2020;1;Marzec;3;25;Sroda;3;0;Wiosna
86;2020-03-26;2020;1;Marzec;3;26;Czwartek;4;0;Wiosna
87;2020-03-27;2020;1;Marzec;3;27;Piatek;5;0;Wiosna
88;2020-03-28;2020;1;Marzec;3;28;Sobota;6;0;Wiosna
89;2020-03-29;2020;1;Marzec;3;29;Niedziela;7;0;Wiosna
90;2020-03-30;2020;1;Marzec;3;30;Poniedzialek;1;0;Wiosna
91;2020-03-31;2020;1;Marzec;3;31;Wtorek;2;0;Wiosna
92;2020-04-01;2020;2;Kwiecien;4;1;Sroda;3;0;Wiosna
93;2020-04-02;2020;2;Kwiecien;4;2;Czwartek;4;0;Wiosna
94;2020-04-03;2020;2;Kwiecien;4;3;Piatek;5;0;Wiosna
95;2020-04-04;2020;2;Kwiecien;4;4;Sobota;6;0;Wiosna
96;2020-04-05;2020;2;Kwiecien;4;5;Niedziela;7;0;Wiosna
97;2020-04-06;2020;2;Kwiecien;4;6;Poniedzialek;1;0;Wiosna
98;2020-04-07;2020;2;Kwiecien;4;7;Wtorek;2;0;Wiosna
99;2020-04-08;2020;2;Kwiecien;4;8;Sroda;3;0;Wiosna
100;2020-04-09;2020;2;Kwiecien;4;9;Czwartek;4;0;Wiosna
101;2020-04-10;2020;2;Kwiecien;4;10;Piatek;5;0;Wiosna
102;2020-04-11;2020;2;Kwiecien;4;11;Sobota;6;0;Wiosna
103;2020-04-12;2020;2;Kwiecien;4;12;Niedziela;7;0;Wiosna
104;2020-04-13;2020;2;Kwiecien;4;13;Poniedzialek;1;0;Wiosna
105;2020-04-14;2020;2;Kwiecien;4;14;Wtorek;2;0;Wiosna
106;2020-04-15;2020;2;Kwiecien;4;15;Sroda;3;0;Wiosna
107;2020-04-16;2020;2;Kwiecien;4;16;Czwartek;4;0;Wiosna
108;2020-04-17;2020;2;Kwiecien;4;17;Piatek;5;0;Wiosna
109;2020-04-18;2020;2;Kwiecien;4;18;Sobota;6;0;Wiosna
110;2020-04-19;2020;2;Kwiecien;4;19;Niedziela;7;0;Wiosna
111;2020-04-20;2020;2;Kwiecien;4;20;Poniedzialek;1;0;Wiosna
112;2020-04-21;2020;2;Kwiecien;4;21;Wtorek;2;0;Wiosna
113;2020-04-22;2020;2;Kwiecien;4;22;Sroda;3;0;Wiosna
114;2020-04-23;2020;2;Kwiecien;4;23;Czwartek;4;0;Wiosna
115;2020-04-24;2020;2;Kwiecien;4;24;Piatek;5;0;Wiosna
116;2020-04-25;2020;2;Kwiecien;4;25;Sobota;6;0;Wiosna
117;2020-04-26;2020;2;Kwiecien;4;26;Niedziela;7;0;Wiosna
118;2020-04-27;2020;2;Kwiecien;4;27;Poniedzialek;1;0;Wiosna
119;2020-04-28;2020;2;Kwiecien;4;28;Wtorek;2;0;Wiosna
120;2020-04-29;2020;2;Kwiecien;4;29;Sroda;3;0;Wiosna
121;2020-04-30;2020;2;Kwiecien;4;30;Czwartek;4;0;Wiosna
122;2020-05-01;2020;2;Maj;5;1;Piatek;5;0;Wiosna
123;2020-05-02;2020;2;Maj;5;2;Sobota;6;0;Wiosna
124;2020-05-03;2020;2;Maj;5;3;Niedziela;7;0;Wiosna
125;2020-05-04;2020;2;Maj;5;4;Poniedzialek;1;0;Wiosna
126;2020-05-05;2020;2;Maj;5;5;Wtorek;2;0;Wiosna
127;2020-05-06;2020;2;Maj;5;6;Sroda;3;0;Wiosna
128;2020-05-07;2020;2;Maj;5;7;Czwartek;4;0;Wiosna
129;2020-05-08;2020;2;Maj;5;8;Piatek;5;0;Wiosna
130;2020-05-09;2020;2;Maj;5;9;Sobota;6;0;Wiosna
131;2020-05-10;2020;2;Maj;5;10;Niedziela;7;0;Wiosna
132;2020-05-11;2020;2;Maj;5;11;Poniedzialek;1;0;Wiosna
133;2020-05-12;2020;2;Maj;5;12;Wtorek;2;0;Wiosna
134;2020-05-13;2020;2;Maj;5;13;Sroda;3;0;Wiosna
135;2020-05-14;2020;2;Maj;5;14;Czwartek;4;0;Wiosna
136;2020-05-15;2020;2;Maj;5;15;Piatek;5;0;Wiosna
137;2020-05-16;2020;2;Maj;5;16;Sobota;6;0;Wiosna
138;2020-05-17;2020;2;Maj;5;17;Niedziela;7;0;Wiosna
139;2020-05-18;2020;2;Maj;5;18;Poniedzialek;1;0;Wiosna
140;2020-05-19;2020;2;Maj;5;19;Wtorek;2;0;Wiosna
141;2020-05-20;2020;2;Maj;5;20;Sroda;3;0;Wiosna
142;2020-05-21;2020;2;Maj;5;21;Czwartek;4;0;Wiosna
143;2020-05-22;2020;2;Maj;5;22;Piatek;5;0;Wiosna
144;2020-05-23;2020;2;Maj;5;23;Sobota;6;0;Wiosna
145;2020-05-24;2020;2;Maj;5;24;Niedziela;7;0;Wiosna
146;2020-05-25;2020;2;Maj;5;25;Poniedzialek;1;0;Wiosna
147;2020-05-26;2020;2;Maj;5;26;Wtorek;2;0;Wiosna
148;2020-05-27;2020;2;Maj;5;27;Sroda;3;0;Wiosna
149;2020-05-28;2020;2;Maj;5;28;Czwartek;4;0;Wiosna
150;2020-05-29;2020;2;Maj;5;29;Piatek;5;0;Wiosna
151;2020-05-30;2020;2;Maj;5;30;Sobota;6;0;Wiosna
152;2020-05-31;2020;2;Maj;5;31;Niedziela;7;0;Wiosna
153;2020-06-01;2020;2;Czerwiec;6;1;Poniedzialek;1;0;Lato
154;2020-06-02;2020;2;Czerwiec;6;2;Wtorek;2;0;Lato
155;2020-06-03;2020;2;Czerwiec;6;3;Sroda;3;0;Lato
156;2020-06-04;2020;2;Czerwiec;6;4;Czwartek;4;0;Lato
157;2020-06-05;2020;2;Czerwiec;6;5;Piatek;5;0;Lato
158;2020-06-06;2020;2;Czerwiec;6;6;Sobota;6;0;Lato
159;2020-06-07;2020;2;Czerwiec;6;7;Niedziela;7;0;Lato
160;2020-06-08;2020;2;Czerwiec;6;8;Poniedzialek;1;0;Lato
161;2020-06-09;2020;2;Czerwiec;6;9;Wtorek;2;0;Lato
162;2020-06-10;2020;2;Czerwiec;6;10;Sroda;3;0;Lato
163;2020-06-11;2020;2;Czerwiec;6;11;Czwartek;4;0;Lato
164;2020-06-12;2020;2;Czerwiec;6;12;Piatek;5;0;Lato
165;2020-06-13;2020;2;Czerwiec;6;13;Sobota;6;0;Lato
166;2020-06-14;2020;2;Czerwiec;6;14;Niedziela;7;0;Lato
167;2020-06-15;2020;2;Czerwiec;6;15;Poniedzialek;1;0;Lato
168;2020-06-16;2020;2;Czerwiec;6;16;Wtorek;2;0;Lato
169;2020-06-17;2020;2;Czerwiec;6;17;Sroda;3;0;Lato
170;2020-06-18;2020;2;Czerwiec;6;18;Czwartek;4;0;Lato
171;2020-06-19;2020;2;Czerwiec;6;19;Piatek;5;0;Lato
172;2020-06-20;2020;2;Czerwiec;6;20;Sobota;6;0;Lato
173;2020-06-21;2020;2;Czerwiec;6;21;Niedziela;7;0;Lato
174;2020-06-22;2020;2;Czerwiec;6;22;Poniedzialek;1;0;Lato
175;2020-06-23;2020;2;Czerwiec;6;23;Wtorek;2;0;Lato
176;2020-06-24;2020;2;Czerwiec;6;24;Sroda;3;0;Lato
177;2020-06-25;2020;2;Czerwiec;6;25;Czwartek;4;0;Lato
178;2020-06-26;2020;2;Czerwiec;6;26;Piatek;5;0;Lato
179;2020-06-27;2020;2;Czerwiec;6;27;Sobota;6;0;Lato
180;2020-06-28;2020;2;Czerwiec;6;28;Niedziela;7;0;Lato
181;2020-06-29;2020;2;Czerwiec;6;29;Poniedzialek;1;0;Lato
182;2020-06-30;2020;2;Czerwiec;6;30;Wtorek;2;0;Lato
183;2020-07-01;2020;3;Lipiec;7;1;Sroda;3;1;Lato
184;2020-07-02;2020;3;Lipiec;7;2;Czwartek;4;1;Lato
185;2020-07-03;2020;3;Lipiec;7;3;Piatek;5;1;Lato
186;2020-07-04;2020;3;Lipiec;7;4;Sobota;6;1;Lato
187;2020-07-05;2020;3;Lipiec;7;5;Niedziela;7;1;Lato
188;2020-07-06;2020;3;Lipiec;7;6;Poniedzialek;1;1;Lato
189;2020-07-07;2020;3;Lipiec;7;7;Wtorek;2;1;Lato
190;2020-07-08;2020;3;Lipiec;7;8;Sroda;3;1;Lato
191;2020-07-09;2020;3;Lipiec;7;9;Czwartek;4;1;Lato
192;2020-07-10;2020;3;Lipiec;7;10;Piatek;5;1;Lato
193;2020-07-11;2020;3;Lipiec;7;11;Sobota;6;1;Lato
194;2020-07-12;2020;3;Lipiec;7;12;Niedziela;7;1;Lato
195;2020-07-13;2020;3;Lipiec;7;13;Poniedzialek;1;1;Lato
196;2020-07-14;2020;3;Lipiec;7;14;Wtorek;2;1;Lato
197;2020-07-15;2020;3;Lipiec;7;15;Sroda;3;1;Lato
198;2020-07-16;2020;3;Lipiec;7;16;Czwartek;4;1;Lato
199;2020-07-17;2020;3;Lipiec;7;17;Piatek;5;1;Lato
200;2020-07-18;2020;3;Lipiec;7;18;Sobota;6;1;Lato
201;2020-07-19;2020;3;Lipiec;7;19;Niedziela;7;1;Lato
202;2020-07-20;2020;3;Lipiec;7;20;Poniedzialek;1;1;Lato
203;2020-07-21;2020;3;Lipiec;7;21;Wtorek;2;1;Lato
204;2020-07-22;2020;3;Lipiec;7;22;Sroda;3;1;Lato
205;2020-07-23;2020;3;Lipiec;7;23;Czwartek;4;1;Lato
206;2020-07-24;2020;3;Lipiec;7;24;Piatek;5;1;Lato
207;2020-07-25;2020;3;Lipiec;7;25;Sobota;6;1;Lato
208;2020-07-26;2020;3;Lipiec;7;26;Niedziela;7;1;Lato
209;2020-07-27;2020;3;Lipiec;7;27;Poniedzialek;1;1;Lato
210;2020-07-28;2020;3;Lipiec;7;28;Wtorek;2;1;Lato
211;2020-07-29;2020;3;Lipiec;7;29;Sroda;3;1;Lato
212;2020-07-30;2020;3;Lipiec;7;30;Czwartek;4;1;Lato
213;2020-07-31;2020;3;Lipiec;7;31;Piatek;5;1;Lato
214;2020-08-01;2020;3;Sierpien;8;1;Sobota;6;1;Lato
215;2020-08-02;2020;3;Sierpien;8;2;Niedziela;7;1;Lato
216;2020-08-03;2020;3;Sierpien;8;3;Poniedzialek;1;1;Lato
217;2020-08-04;2020;3;Sierpien;8;4;Wtorek;2;1;Lato
218;2020-08-05;2020;3;Sierpien;8;5;Sroda;3;1;Lato
219;2020-08-06;2020;3;Sierpien;8;6;Czwartek;4;1;Lato
220;2020-08-07;2020;3;Sierpien;8;7;Piatek;5;1;Lato
221;2020-08-08;2020;3;Sierpien;8;8;Sobota;6;1;Lato
222;2020-08-09;2020;3;Sierpien;8;9;Niedziela;7;1;Lato
223;2020-08-10;2020;3;Sierpien;8;10;Poniedzialek;1;1;Lato
224;2020-08-11;2020;3;Sierpien;8;11;Wtorek;2;1;Lato
225;2020-08-12;2020;3;Sierpien;8;12;Sroda;3;1;Lato
226;2020-08-13;2020;3;Sierpien;8;13;Czwartek;4;1;Lato
227;2020-08-14;2020;3;Sierpien;8;14;Piatek;5;1;Lato
228;2020-08-15;2020;3;Sierpien;8;15;Sobota;6;1;Lato
229;2020-08-16;2020;3;Sierpien;8;16;Niedziela;7;1;Lato
230;2020-08-17;2020;3;Sierpien;8;17;Poniedzialek;1;1;Lato
231;2020-08-18;2020;3;Sierpien;8;18;Wtorek;2;1;Lato
232;2020-08-19;2020;3;Sierpien;8;19;Sroda;3;1;Lato
233;2020-08-20;2020;3;Sierpien;8;20;Czwartek;4;1;Lato
234;2020-08-21;2020;3;Sierpien;8;21;Piatek;5;1;Lato
235;2020-08-22;2020;3;Sierpien;8;22;Sobota;6;1;Lato
236;2020-08-23;2020;3;Sierpien;8;23;Niedziela;7;1;Lato
237;2020-08-24;2020;3;Sierpien;8;24;Poniedzialek;1;1;Lato
238;2020-08-25;2020;3;Sierpien;8;25;Wtorek;2;1;Lato
239;2020-08-26;2020;3;Sierpien;8;26;Sroda;3;1;Lato
240;2020-08-27;2020;3;Sierpien;8;27;Czwartek;4;1;Lato
241;2020-08-28;2020;3;Sierpien;8;28;Piatek;5;1;Lato
242;2020-08-29;2020;3;Sierpien;8;29;Sobota;6;1;Lato
243;2020-08-30;2020;3;Sierpien;8;30;Niedziela;7;1;Lato
244;2020-08-31;2020;3;Sierpien;8;31;Poniedzialek;1;1;Lato
245;2020-09-01;2020;3;Wrzesien;9;1;Wtorek;2;0;Jesien
246;2020-09-02;2020;3;Wrzesien;9;2;Sroda;3;0;Jesien
247;2020-09-03;2020;3;Wrzesien;9;3;Czwartek;4;0;Jesien
248;2020-09-04;2020;3;Wrzesien;9;4;Piatek;5;0;Jesien
249;2020-09-05;2020;3;Wrzesien;9;5;Sobota;6;0;Jesien
250;2020-09-06;2020;3;Wrzesien;9;6;Niedziela;7;0;Jesien
251;2020-09-07;2020;3;Wrzesien;9;7;Poniedzialek;1;0;Jesien
252;2020-09-08;2020;3;Wrzesien;9;8;Wtorek;2;0;Jesien
253;2020-09-09;2020;3;Wrzesien;9;9;Sroda;3;0;Jesien
254;2020-09-10;2020;3;Wrzesien;9;10;Czwartek;4;0;Jesien
255;2020-09-11;2020;3;Wrzesien;9;11;Piatek;5;0;Jesien
256;2020-09-12;2020;3;Wrzesien;9;12;Sobota;6;0;Jesien
257;2020-09-13;2020;3;Wrzesien;9;13;Niedziela;7;0;Jesien
258;2020-09-14;2020;3;Wrzesien;9;14;Poniedzialek;1;0;Jesien
259;2020-09-15;2020;3;Wrzesien;9;15;Wtorek;2;0;Jesien
260;2020-09-16;2020;3;Wrzesien;9;16;Sroda;3;0;Jesien
261;2020-09-17;2020;3;Wrzesien;9;17;Czwartek;4;0;Jesien
262;2020-09-18;2020;3;Wrzesien;9;18;Piatek;5;0;Jesien
263;2020-09-19;2020;3;Wrzesien;9;19;Sobota;6;0;Jesien
264;2020-09-20;2020;3;Wrzesien;9;20;Niedziela;7;0;Jesien
265;2020-09-21;2020;3;Wrzesien;9;21;Poniedzialek;1;0;Jesien
266;2020-09-22;2020;3;Wrzesien;9;22;Wtorek;2;0;Jesien
267;2020-09-23;2020;3;Wrzesien;9;23;Sroda;3;0;Jesien
268;2020-09-24;2020;3;Wrzesien;9;24;Czwartek;4;0;Jesien
269;2020-09-25;2020;3;Wrzesien;9;25;Piatek;5;0;Jesien
270;2020-09-26;2020;3;Wrzesien;9;26;Sobota;6;0;Jesien
271;2020-09-27;2020;3;Wrzesien;9;27;Niedziela;7;0;Jesien
272;2020-09-28;2020;3;Wrzesien;9;28;Poniedzialek;1;0;Jesien
273;2020-09-29;2020;3;Wrzesien;9;29;Wtorek;2;0;Jesien
274;2020-09-30;2020;3;Wrzesien;9;30;Sroda;3;0;Jesien
275;2020-10-01;2020;4;Pazdziernik;10;1;Czwartek;4;0;Jesien
276;2020-10-02;2020;4;Pazdziernik;10;2;Piatek;5;0;Jesien
277;2020-10-03;2020;4;Pazdziernik;10;3;Sobota;6;0;Jesien
278;2020-10-04;2020;4;Pazdziernik;10;4;Niedziela;7;0;Jesien
279;2020-10-05;2020;4;Pazdziernik;10;5;Poniedzialek;1;0;Jesien
280;2020-10-06;2020;4;Pazdziernik;10;6;Wtorek;2;0;Jesien
281;2020-10-07;2020;4;Pazdziernik;10;7;Sroda;3;0;Jesien
282;2020-10-08;2020;4;Pazdziernik;10;8;Czwartek;4;0;Jesien
283;2020-10-09;2020;4;Pazdziernik;10;9;Piatek;5;0;Jesien
284;2020-10-10;2020;4;Pazdziernik;10;10;Sobota;6;0;Jesien
285;2020-10-11;2020;4;Pazdziernik;10;11;Niedziela;7;0;Jesien
286;2020-10-12;2020;4;Pazdziernik;10;12;Poniedzialek;1;0;Jesien
287;2020-10-13;2020;4;Pazdziernik;10;13;Wtorek;2;0;Jesien
288;2020-10-14;2020;4;Pazdziernik;10;14;Sroda;3;0;Jesien
289;2020-10-15;2020;4;Pazdziernik;10;15;Czwartek;4;0;Jesien
290;2020-10-16;2020;4;Pazdziernik;10;16;Piatek;5;0;Jesien
291;2020-10-17;2020;4;Pazdziernik;10;17;Sobota;6;0;Jesien
292;2020-10-18;2020;4;Pazdziernik;10;18;Niedziela;7;0;Jesien
293;2020-10-19;2020;4;Pazdziernik;10;19;Poniedzialek;1;0;Jesien
294;2020-10-20;2020;4;Pazdziernik;10;20;Wtorek;2;0;Jesien
295;2020-10-21;2020;4;Pazdziernik;10;21;Sroda;3;0;Jesien
296;2020-10-22;2020;4;Pazdziernik;10;22;Czwartek;4;0;Jesien
297;2020-10-23;2020;4;Pazdziernik;10;23;Piatek;5;0;Jesien
298;2020-10-24;2020;4;Pazdziernik;10;24;Sobota;6;0;Jesien
299;2020-10-25;2020;4;Pazdziernik;10;25;Niedziela;7;0;Jesien
300;2020-10-26;2020;4;Pazdziernik;10;26;Poniedzialek;1;0;Jesien
301;2020-10-27;2020;4;Pazdziernik;10;27;Wtorek;2;0;Jesien
302;2020-10-28;2020;4;Pazdziernik;10;28;Sroda;3;0;Jesien
303;2020-10-29;2020;4;Pazdziernik;10;29;Czwartek;4;0;Jesien
304;2020-10-30;2020;4;Pazdziernik;10;30;Piatek;5;0;Jesien
305;2020-10-31;2020;4;Pazdziernik;10;31;Sobota;6;0;Jesien
306;2020-11-01;2020;4;Listopad;11;1;Niedziela;7;0;Jesien
307;2020-11-02;2020;4;Listopad;11;2;Poniedzialek;1;0;Jesien
308;2020-11-03;2020;4;Listopad;11;3;Wtorek;2;0;Jesien
309;2020-11-04;2020;4;Listopad;11;4;Sroda;3;0;Jesien
310;2020-11-05;2020;4;Listopad;11;5;Czwartek;4;0;Jesien
311;2020-11-06;2020;4;Listopad;11;6;Piatek;5;0;Jesien
312;2020-11-07;2020;4;Listopad;11;7;Sobota;6;0;Jesien
313;2020-11-08;2020;4;Listopad;11;8;Niedziela;7;0;Jesien
314;2020-11-09;2020;4;Listopad;11;9;Poniedzialek;1;0;Jesien
315;2020-11-10;2020;4;Listopad;11;10;Wtorek;2;0;Jesien
316;2020-11-11;2020;4;Listopad;11;11;Sroda;3;0;Jesien
317;2020-11-12;2020;4;Listopad;11;12;Czwartek;4;0;Jesien
318;2020-11-13;2020;4;Listopad;11;13;Piatek;5;0;Jesien
319;2020-11-14;2020;4;Listopad;11;14;Sobota;6;0;Jesien
320;2020-11-15;2020;4;Listopad;11;15;Niedziela;7;0;Jesien
321;2020-11-16;2020;4;Listopad;11;16;Poniedzialek;1;0;Jesien
322;2020-11-17;2020;4;Listopad;11;17;Wtorek;2;0;Jesien
323;2020-11-18;2020;4;Listopad;11;18;Sroda;3;0;Jesien
324;2020-11-19;2020;4;Listopad;11;19;Czwartek;4;0;Jesien
325;2020-11-20;2020;4;Listopad;11;20;Piatek;5;0;Jesien
326;2020-11-21;2020;4;Listopad;11;21;Sobota;6;0;Jesien
327;2020-11-22;2020;4;Listopad;11;22;Niedziela;7;0;Jesien
328;2020-11-23;2020;4;Listopad;11;23;Poniedzialek;1;0;Jesien
329;2020-11-24;2020;4;Listopad;11;24;Wtorek;2;0;Jesien
330;2020-11-25;2020;4;Listopad;11;25;Sroda;3;0;Jesien
331;2020-11-26;2020;4;Listopad;11;26;Czwartek;4;0;Jesien
332;2020-11-27;2020;4;Listopad;11;27;Piatek;5;0;Jesien
333;2020-11-28;2020;4;Listopad;11;28;Sobota;6;0;Jesien
334;2020-11-29;2020;4;Listopad;11;29;Niedziela;7;0;Jesien
335;2020-11-30;2020;4;Listopad;11;30;Poniedzialek;1;0;Jesien
336;2020-12-01;2020;4;Grudzien;12;1;Wtorek;2;0;Zima
337;2020-12-02;2020;4;Grudzien;12;2;Sroda;3;0;Zima
338;2020-12-03;2020;4;Grudzien;12;3;Czwartek;4;0;Zima
339;2020-12-04;2020;4;Grudzien;12;4;Piatek;5;0;Zima
340;2020-12-05;2020;4;Grudzien;12;5;Sobota;6;0;Zima
341;2020-12-06;2020;4;Grudzien;12;6;Niedziela;7;0;Zima
342;2020-12-07;2020;4;Grudzien;12;7;Poniedzialek;1;0;Zima
343;2020-12-08;2020;4;Grudzien;12;8;Wtorek;2;0;Zima
344;2020-12-09;2020;4;Grudzien;12;9;Sroda;3;0;Zima
345;2020-12-10;2020;4;Grudzien;12;10;Czwartek;4;0;Zima
346;2020-12-11;2020;4;Grudzien;12;11;Piatek;5;0;Zima
347;2020-12-12;2020;4;Grudzien;12;12;Sobota;6;0;Zima
348;2020-12-13;2020;4;Grudzien;12;13;Niedziela;7;0;Zima
349;2020-12-14;2020;4;Grudzien;12;14;Poniedzialek;1;0;Zima
350;2020-12-15;2020;4;Grudzien;12;15;Wtorek;2;0;Zima
351;2020-12-16;2020;4;Grudzien;12;16;Sroda;3;0;Zima
352;2020-12-17;2020;4;Grudzien;12;17;Czwartek;4;0;Zima
353;2020-12-18;2020;4;Grudzien;12;18;Piatek;5;0;Zima
354;2020-12-19;2020;4;Grudzien;12;19;Sobota;6;0;Zima
355;2020-12-20;2020;4;Grudzien;12;20;Niedziela;7;0;Zima
356;2020-12-21;2020;4;Grudzien;12;21;Poniedzialek;1;0;Zima
357;2020-12-22;2020;4;Grudzien;12;22;Wtorek;2;0;Zima
358;2020-12-23;2020;4;Grudzien;12;23;Sroda;3;0;Zima
359;2020-12-24;2020;4;Grudzien;12;24;Czwartek;4;0;Zima
360;2020-12-25;2020;4;Grudzien;12;25;Piatek;5;0;Zima
361;2020-12-26;2020;4;Grudzien;12;26;Sobota;6;0;Zima
362;2020-12-27;2020;4;Grudzien;12;27;Niedziela;7;0;Zima
363;2020-12-28;2020;4;Grudzien;12;28;Poniedzialek;1;0;Zima
364;2020-12-29;2020;4;Grudzien;12;29;Wtorek;2;0;Zima
