IdWycieczki;Kraj;Miasto;Cena;Typ;IdPilota
63;Australia;Melbourne;2274;wypoczynkowa;
64;USA;Miami;463;tematyczna;
65;Maroko;Marrakesz;606;objazdowa;
66;USA;Miami;1342;tematyczna;
67;Hiszpania;Barcelona;754;wypoczynkowa;
68;Hiszpania;Madryt;1585;tematyczna;
69;Polska;Warszawa;1090;city break;
70;Egipt;Kair;1464;wypoczynkowa;
71;Japonia;Osaka;1338;city break;
72;Belgia;Antwerpia;369;city break;
73;Francja;Nicea;2068;objazdowa;
74;Belgia;Antwerpia;2099;tematyczna;
75;Japonia;Osaka;1935;wypoczynkowa;
76;Dania;Aarhus;1557;wypoczynkowa;
77;Włochy;Wenecja;2465;wypoczynkowa;
78;Szwajcaria;Zurych;1869;tematyczna;
79;Holandia;Rotterdam;1048;tematyczna;
80;Polska;Kraków;1857;city break;
81;Dania;Aarhus;2278;city break;
82;Maroko;Casablanca;810;wypoczynkowa;
83;Chorwacja;Split;386;wypoczynkowa;
84;Polska;Kraków;1421;city break;
85;Islandia;Reykjavik;530;wypoczynkowa;
86;Bułgaria;Sofia;1416;objazdowa;
87;Holandia;Rotterdam;1968;tematyczna;
88;USA;Nowy Jork;740;tematyczna;
89;Szwajcaria;Zurych;1851;wypoczynkowa;
90;Australia;Melbourne;2423;city break;
91;Islandia;Reykjavik;1668;city break;
92;Dania;Kopenhaga;1913;city break;
93;Chiny;Szanghaj;1065;wypoczynkowa;
94;Chorwacja;Dubrownik;1265;tematyczna;
95;USA;Los Angeles;449;city break;
96;Indie;Mumbaj;1342;tematyczna;
97;Polska;Kraków;1618;city break;
98;Islandia;Akureyri;2217;city break;
99;Szwecja;Gothenburg;2325;objazdowa;
100;Tunezja;Tunis;414;tematyczna;
101;Bułgaria;Burgas;438;tematyczna;
102;Polska;Gdańsk;2212;city break;
103;Austria;Salzburg;1149;tematyczna;
104;Czechy;Praga;1853;city break;
105;USA;Nowy Jork;1634;city break;
106;Wielka Brytania;Edynburg;1002;objazdowa;
107;Norwegia;Bergen;1548;city break;
108;Chorwacja;Split;746;city break;
109;Belgia;Bruksela;921;objazdowa;
110;Szwajcaria;Zurych;2283;tematyczna;
111;Chorwacja;Split;2413;city break;
112;Irlandia;Dublin;2163;tematyczna;
113;Australia;Sydney;2464;objazdowa;
114;Maroko;Marrakesz;1347;objazdowa;
115;Irlandia;Dublin;2069;objazdowa;
116;Dania;Kopenhaga;1148;tematyczna;
117;Bułgaria;Sofia;865;objazdowa;
118;Szwajcaria;Genewa;913;tematyczna;
119;Holandia;Amsterdam;2080;city break;
120;Turcja;Stambuł;2040;city break;
121;Kanada;Montreal;1822;tematyczna;
122;Chiny;Pekin;2205;city break;
123;Portugalia;Lizbona;603;wypoczynkowa;
124;Indie;Delhi;1007;objazdowa;
125;Francja;Nicea;398;city break;
126;Czechy;Praga;890;wypoczynkowa;
127;Japonia;Tokio;1952;objazdowa;
128;Maroko;Casablanca;383;wypoczynkowa;
129;Holandia;Rotterdam;1522;tematyczna;
130;Szwajcaria;Genewa;1913;city break;
131;Grecja;Saloniki;1469;wypoczynkowa;
132;Włochy;Mediolan;565;objazdowa;
133;Norwegia;Oslo;1072;objazdowa;
134;Norwegia;Bergen;2423;objazdowa;
135;Norwegia;Bergen;1244;city break;
136;Szwecja;Gothenburg;1444;wypoczynkowa;
137;Austria;Salzburg;1396;wypoczynkowa;
138;Grecja;Ateny;2302;tematyczna;
139;Turcja;Stambuł;1331;city break;
140;Indie;Mumbaj;1385;city break;
141;Indie;Delhi;1562;wypoczynkowa;
142;Włochy;Mediolan;2454;city break;
143;Niemcy;Monachium;1294;city break;
144;Hiszpania;Barcelona;1356;wypoczynkowa;
145;Niemcy;Berlin;1909;tematyczna;
146;Indie;Mumbaj;1583;city break;
147;Dania;Kopenhaga;1444;objazdowa;
148;Chiny;Szanghaj;1242;city break;
149;Portugalia;Lizbona;1713;wypoczynkowa;
150;Turcja;Antalya;2118;objazdowa;
151;Indie;Delhi;1562;tematyczna;
152;Japonia;Tokio;1569;wypoczynkowa;
153;Tunezja;Hammamet;310;tematyczna;
154;Austria;Wiedeń;2232;wypoczynkowa;
155;Francja;Nicea;486;tematyczna;
156;Japonia;Tokio;1024;city break;
157;Dania;Aarhus;2288;tematyczna;
158;USA;Miami;1966;tematyczna;
159;Kanada;Toronto;1626;city break;
160;Polska;Warszawa;946;objazdowa;
161;Niemcy;Berlin;1065;city break;
162;Austria;Wiedeń;2159;tematyczna;
163;Niemcy;Monachium;2395;tematyczna;
164;Kanada;Toronto;1359;wypoczynkowa;
165;Francja;Lyon;1672;wypoczynkowa;
166;Chorwacja;Split;1593;city break;
167;Grecja;Saloniki;629;city break;
168;Belgia;Antwerpia;1066;wypoczynkowa;
169;Dania;Kopenhaga;2374;objazdowa;
170;Kanada;Toronto;385;city break;
171;Szwecja;Sztokholm;1205;wypoczynkowa;
172;Holandia;Amsterdam;2054;city break;
173;Holandia;Rotterdam;1384;wypoczynkowa;
174;Francja;Nicea;1034;wypoczynkowa;
175;Belgia;Bruksela;1206;objazdowa;
176;Hiszpania;Walencja;1422;objazdowa;
177;Francja;Lyon;1871;city break;
178;Tunezja;Hammamet;1347;wypoczynkowa;
179;Chorwacja;Split;1320;city break;
180;Hiszpania;Walencja;1898;tematyczna;
181;Kanada;Toronto;1311;wypoczynkowa;
182;Wielka Brytania;Manchester;793;tematyczna;
183;Belgia;Bruksela;2374;wypoczynkowa;
184;Czechy;Praga;848;tematyczna;
185;Holandia;Amsterdam;697;wypoczynkowa;
186;Bułgaria;Sofia;705;wypoczynkowa;
187;Kanada;Montreal;1345;objazdowa;
188;Indie;Delhi;2268;wypoczynkowa;
189;Portugalia;Porto;2175;wypoczynkowa;
190;Turcja;Antalya;2295;objazdowa;
191;Turcja;Stambuł;748;objazdowa;
192;Szwajcaria;Zurych;547;tematyczna;
193;Norwegia;Bergen;1381;tematyczna;
194;Austria;Wiedeń;1224;city break;
195;Chorwacja;Split;1769;city break;
196;Australia;Melbourne;1673;objazdowa;
197;Szwecja;Sztokholm;520;tematyczna;
198;Polska;Kraków;891;city break;
199;Holandia;Rotterdam;1616;city break;
200;Szwecja;Gothenburg;2459;objazdowa;
201;Maroko;Marrakesz;2492;wypoczynkowa;
202;Francja;Paryż;992;wypoczynkowa;
203;Grecja;Saloniki;1217;wypoczynkowa;
204;Kanada;Montreal;1617;tematyczna;
205;Kanada;Toronto;984;city break;
206;Tunezja;Hammamet;1070;tematyczna;
207;Turcja;Stambuł;548;city break;
208;Egipt;Kair;586;city break;
209;Szwajcaria;Zurych;2258;objazdowa;
210;Włochy;Wenecja;1042;tematyczna;
211;Polska;Gdańsk;1934;wypoczynkowa;
212;Japonia;Tokio;1561;city break;
213;Portugalia;Porto;471;wypoczynkowa;
214;Kanada;Montreal;2176;objazdowa;
215;Chorwacja;Dubrownik;2382;wypoczynkowa;
216;Indie;Mumbaj;2037;city break;
217;Norwegia;Bergen;672;objazdowa;
218;Polska;Warszawa;2406;city break;
219;Turcja;Stambuł;338;tematyczna;
220;Japonia;Osaka;1391;objazdowa;
221;Dania;Kopenhaga;2182;city break;
222;Bułgaria;Sofia;580;city break;
223;Norwegia;Bergen;359;wypoczynkowa;
224;Chorwacja;Split;1313;tematyczna;
225;Austria;Wiedeń;1232;tematyczna;
226;Dania;Kopenhaga;2271;tematyczna;
227;Irlandia;Dublin;733;city break;
228;USA;Los Angeles;319;tematyczna;
229;Francja;Paryż;1984;city break;
230;Indie;Delhi;1539;tematyczna;
231;Bułgaria;Sofia;2223;objazdowa;
232;Indie;Delhi;2089;city break;
233;Włochy;Wenecja;952;city break;
234;Holandia;Rotterdam;1894;city break;
235;USA;Nowy Jork;531;city break;
236;Austria;Salzburg;1229;tematyczna;
237;Polska;Kraków;2261;city break;
238;Irlandia;Dublin;2248;city break;
239;Egipt;Kair;1560;wypoczynkowa;
240;Szwecja;Gothenburg;1772;city break;
241;Bułgaria;Burgas;614;tematyczna;
242;Chorwacja;Dubrownik;1192;city break;
243;Islandia;Akureyri;1545;city break;
244;USA;Miami;1349;objazdowa;
245;Portugalia;Porto;2023;city break;
246;Chorwacja;Split;1611;tematyczna;
247;Hiszpania;Barcelona;1137;objazdowa;
248;Włochy;Rzym;2271;tematyczna;
249;Wielka Brytania;Manchester;1648;objazdowa;
250;Japonia;Osaka;1357;objazdowa;
251;Kanada;Montreal;1722;wypoczynkowa;
252;Szwecja;Gothenburg;1393;wypoczynkowa;
253;Polska;Gdańsk;1410;objazdowa;
254;Tunezja;Hammamet;1598;city break;
255;Indie;Mumbaj;2441;objazdowa;
256;Wielka Brytania;Manchester;2078;objazdowa;
257;Dania;Aarhus;369;objazdowa;
258;Szwajcaria;Genewa;320;wypoczynkowa;
259;Portugalia;Porto;1261;city break;
260;Kanada;Toronto;1527;tematyczna;
261;Japonia;Tokio;1605;city break;
262;Dania;Kopenhaga;1454;objazdowa;
263;Austria;Salzburg;549;city break;
264;Japonia;Osaka;2301;city break;
265;Indie;Delhi;1754;wypoczynkowa;
266;Austria;Salzburg;1563;tematyczna;
267;Holandia;Amsterdam;475;tematyczna;
268;Australia;Sydney;2352;wypoczynkowa;
269;Belgia;Antwerpia;475;city break;
270;Francja;Paryż;1254;city break;
271;Chorwacja;Split;914;objazdowa;
272;Belgia;Bruksela;1530;tematyczna;
273;Kanada;Montreal;1010;city break;
274;Irlandia;Cork;807;objazdowa;
275;Egipt;Hurghada;924;objazdowa;
276;Portugalia;Porto;657;wypoczynkowa;
277;Irlandia;Dublin;572;city break;
278;Indie;Mumbaj;1798;wypoczynkowa;
279;Australia;Melbourne;1722;objazdowa;
280;Indie;Delhi;2153;objazdowa;
281;Polska;Gdańsk;1266;city break;
282;Irlandia;Dublin;1015;city break;
283;Tunezja;Tunis;472;city break;
284;Austria;Salzburg;631;wypoczynkowa;
285;Wielka Brytania;Londyn;1988;objazdowa;
286;Turcja;Stambuł;2058;city break;
287;Japonia;Tokio;1949;tematyczna;
288;USA;Los Angeles;941;objazdowa;
289;Egipt;Hurghada;754;objazdowa;
290;Egipt;Kair;1323;city break;
291;Japonia;Osaka;2113;city break;
292;Irlandia;Dublin;1873;objazdowa;
293;Polska;Kraków;1338;tematyczna;
294;Turcja;Stambuł;673;objazdowa;
295;Dania;Kopenhaga;1887;objazdowa;
296;Włochy;Wenecja;2242;wypoczynkowa;
297;Tunezja;Hammamet;2334;wypoczynkowa;
298;Japonia;Osaka;2464;wypoczynkowa;
299;Dania;Aarhus;2352;wypoczynkowa;
300;Irlandia;Cork;2384;tematyczna;
301;Irlandia;Cork;353;tematyczna;
302;Islandia;Reykjavik;1280;wypoczynkowa;
303;Bułgaria;Sofia;1462;objazdowa;
304;Belgia;Antwerpia;1736;tematyczna;
305;Hiszpania;Barcelona;1895;wypoczynkowa;
306;Kanada;Toronto;2370;objazdowa;
307;Chiny;Szanghaj;2291;tematyczna;
308;Tunezja;Hammamet;1119;objazdowa;
309;Holandia;Amsterdam;2423;objazdowa;
310;Czechy;Ostrawa;1772;wypoczynkowa;
311;Hiszpania;Madryt;2070;objazdowa;
312;Grecja;Saloniki;1257;tematyczna;
313;Chorwacja;Dubrownik;2041;tematyczna;
314;Portugalia;Porto;1130;wypoczynkowa;
315;Polska;Kraków;771;tematyczna;
316;Chorwacja;Dubrownik;1588;tematyczna;
317;Irlandia;Dublin;1448;city break;
318;Portugalia;Lizbona;600;wypoczynkowa;
319;Belgia;Antwerpia;573;city break;
320;Egipt;Hurghada;1269;city break;
321;Chorwacja;Dubrownik;2495;city break;
322;Portugalia;Lizbona;2039;tematyczna;
323;Hiszpania;Madryt;848;objazdowa;
324;Indie;Delhi;2345;wypoczynkowa;
325;Grecja;Saloniki;898;tematyczna;
326;Norwegia;Bergen;1987;city break;
327;Szwajcaria;Genewa;481;wypoczynkowa;
328;Dania;Kopenhaga;994;objazdowa;
329;Japonia;Osaka;699;city break;
330;Niemcy;Berlin;1044;wypoczynkowa;
331;Włochy;Rzym;1667;objazdowa;
332;Tunezja;Tunis;435;tematyczna;
333;Kanada;Toronto;1638;objazdowa;
334;Kanada;Montreal;2439;tematyczna;
335;Grecja;Saloniki;1193;tematyczna;
336;Portugalia;Porto;572;wypoczynkowa;
337;Chorwacja;Split;1699;wypoczynkowa;
338;Szwecja;Gothenburg;2034;wypoczynkowa;
339;USA;Miami;2118;city break;
340;Szwajcaria;Genewa;2464;city break;
341;Turcja;Stambuł;2329;tematyczna;
342;Norwegia;Oslo;1052;tematyczna;
343;Francja;Nicea;1544;tematyczna;
344;Bułgaria;Sofia;632;city break;
345;Dania;Aarhus;1573;city break;
346;Szwecja;Gothenburg;1768;wypoczynkowa;
347;Irlandia;Dublin;984;city break;
348;Wielka Brytania;Edynburg;1380;city break;
349;Norwegia;Oslo;2197;city break;
350;Irlandia;Cork;578;city break;
351;Wielka Brytania;Manchester;961;objazdowa;
352;Irlandia;Dublin;734;objazdowa;
353;Wielka Brytania;Manchester;754;tematyczna;
354;Holandia;Rotterdam;1202;objazdowa;
355;Japonia;Osaka;322;objazdowa;
356;Czechy;Ostrawa;1730;wypoczynkowa;
357;Włochy;Rzym;968;wypoczynkowa;
358;Belgia;Bruksela;531;objazdowa;
359;Egipt;Kair;987;objazdowa;
360;Kanada;Toronto;1263;city break;
361;Maroko;Casablanca;1086;city break;
362;Wielka Brytania;Manchester;1240;city break;
363;Indie;Mumbaj;1133;objazdowa;
364;Norwegia;Oslo;2216;wypoczynkowa;
365;Czechy;Praga;1769;city break;
366;Szwecja;Sztokholm;1281;city break;
367;Egipt;Kair;583;city break;
368;Austria;Salzburg;2170;city break;
369;Portugalia;Lizbona;885;city break;
370;Niemcy;Hamburg;1309;tematyczna;
371;USA;Miami;1450;wypoczynkowa;
372;Dania;Aarhus;1751;objazdowa;
373;Irlandia;Cork;1752;wypoczynkowa;
374;Irlandia;Cork;1889;tematyczna;
375;Japonia;Tokio;2497;objazdowa;
376;Hiszpania;Madryt;1683;objazdowa;
377;Egipt;Hurghada;2053;tematyczna;
378;Polska;Gdańsk;1368;tematyczna;
379;Niemcy;Monachium;357;wypoczynkowa;
380;Hiszpania;Walencja;1567;tematyczna;
381;Szwajcaria;Zurych;2159;wypoczynkowa;
382;Szwajcaria;Genewa;783;city break;
383;Czechy;Ostrawa;2112;objazdowa;
384;Australia;Sydney;2210;objazdowa;
385;Francja;Lyon;1172;tematyczna;
386;USA;Los Angeles;1453;tematyczna;
387;Japonia;Osaka;1024;objazdowa;
388;Grecja;Ateny;1725;objazdowa;
389;Kanada;Toronto;2246;wypoczynkowa;
390;USA;Miami;1323;city break;
391;Bułgaria;Burgas;920;city break;
392;Chorwacja;Dubrownik;498;tematyczna;
393;Wielka Brytania;Manchester;1464;city break;
394;Indie;Mumbaj;1476;wypoczynkowa;
395;Dania;Kopenhaga;2030;wypoczynkowa;
396;Francja;Paryż;701;city break;
397;Polska;Warszawa;2065;objazdowa;
398;Belgia;Bruksela;928;objazdowa;
399;Irlandia;Cork;2341;objazdowa;
400;Szwecja;Gothenburg;1085;objazdowa;
401;Grecja;Saloniki;546;city break;
402;Dania;Aarhus;1595;city break;
403;USA;Nowy Jork;1536;city break;
404;Japonia;Osaka;2099;tematyczna;
405;Chorwacja;Dubrownik;1647;city break;
406;Islandia;Akureyri;989;objazdowa;
407;Szwajcaria;Zurych;1601;city break;
408;Portugalia;Lizbona;1071;objazdowa;
409;Grecja;Ateny;1363;wypoczynkowa;
410;Islandia;Reykjavik;2024;tematyczna;
411;Australia;Sydney;2163;tematyczna;
412;Islandia;Akureyri;1193;wypoczynkowa;
413;Wielka Brytania;Londyn;2442;city break;
414;Hiszpania;Walencja;701;tematyczna;
415;Egipt;Kair;454;tematyczna;
416;Kanada;Toronto;700;tematyczna;
417;Włochy;Rzym;880;tematyczna;
418;Dania;Aarhus;2303;objazdowa;
419;Bułgaria;Sofia;1149;objazdowa;
420;Turcja;Antalya;1383;wypoczynkowa;
421;Szwecja;Sztokholm;1491;city break;
422;Chorwacja;Split;1112;objazdowa;
423;Norwegia;Oslo;1124;objazdowa;
424;Chorwacja;Split;1910;city break;
425;Portugalia;Porto;1307;city break;
426;Francja;Nicea;746;tematyczna;
427;Turcja;Antalya;592;wypoczynkowa;
428;Grecja;Ateny;384;wypoczynkowa;
429;Maroko;Marrakesz;1001;tematyczna;
430;Norwegia;Bergen;1276;city break;
431;Norwegia;Oslo;1106;objazdowa;
432;Dania;Aarhus;1644;objazdowa;
433;Dania;Kopenhaga;1119;city break;
434;Kanada;Toronto;1347;wypoczynkowa;
435;Maroko;Marrakesz;1334;tematyczna;
436;Czechy;Ostrawa;2148;wypoczynkowa;
437;Hiszpania;Walencja;1091;tematyczna;
438;Islandia;Reykjavik;1773;wypoczynkowa;
439;Japonia;Osaka;867;wypoczynkowa;
440;Dania;Aarhus;2073;tematyczna;
441;Wielka Brytania;Londyn;1080;tematyczna;
442;Egipt;Hurghada;1995;city break;
443;Chorwacja;Split;1173;tematyczna;
444;Chorwacja;Split;1886;objazdowa;
445;Belgia;Antwerpia;693;wypoczynkowa;
446;Japonia;Tokio;437;city break;
447;Portugalia;Lizbona;1057;city break;
448;Szwajcaria;Genewa;1076;city break;
449;Egipt;Hurghada;683;objazdowa;
450;Hiszpania;Walencja;815;city break;
451;Australia;Melbourne;987;tematyczna;
452;Portugalia;Porto;1534;tematyczna;
453;Indie;Delhi;2267;tematyczna;
454;Indie;Delhi;1524;city break;
455;Włochy;Rzym;2308;wypoczynkowa;
456;Francja;Nicea;1700;objazdowa;
457;Japonia;Osaka;1226;objazdowa;
458;Portugalia;Lizbona;1110;wypoczynkowa;
459;Grecja;Saloniki;971;tematyczna;
460;USA;Los Angeles;1542;city break;
461;Holandia;Rotterdam;849;city break;
462;Włochy;Mediolan;1664;city break;
463;Japonia;Tokio;2334;objazdowa;
464;Kanada;Montreal;759;tematyczna;
465;Czechy;Praga;918;city break;
466;Islandia;Reykjavik;1690;objazdowa;
467;Chorwacja;Dubrownik;1909;objazdowa;
468;USA;Miami;2255;city break;
469;Dania;Kopenhaga;1161;wypoczynkowa;
470;Egipt;Kair;1049;city break;
471;Chorwacja;Dubrownik;2323;wypoczynkowa;
472;Hiszpania;Walencja;1989;objazdowa;
473;Hiszpania;Walencja;1128;tematyczna;
474;Grecja;Ateny;1023;tematyczna;
475;Chorwacja;Dubrownik;825;tematyczna;
476;Holandia;Rotterdam;2252;objazdowa;
477;USA;Miami;912;objazdowa;
478;Francja;Paryż;2057;wypoczynkowa;
479;Maroko;Marrakesz;1346;wypoczynkowa;
480;Austria;Salzburg;1131;city break;
481;Hiszpania;Madryt;2402;tematyczna;
482;Belgia;Bruksela;2326;city break;
483;Portugalia;Porto;609;wypoczynkowa;
484;Chiny;Pekin;1106;objazdowa;
485;Japonia;Tokio;1820;wypoczynkowa;
486;Bułgaria;Burgas;1991;tematyczna;
487;Tunezja;Hammamet;1856;city break;
488;Indie;Delhi;2189;objazdowa;
489;Francja;Lyon;883;tematyczna;
490;Turcja;Stambuł;1371;city break;
491;Japonia;Tokio;2239;city break;
492;Maroko;Casablanca;1884;city break;
493;Szwecja;Sztokholm;1278;city break;
494;Chiny;Pekin;2136;objazdowa;
495;Francja;Paryż;1498;city break;
496;Francja;Paryż;1112;objazdowa;
497;Włochy;Mediolan;1360;city break;
498;Polska;Warszawa;1923;tematyczna;
499;Grecja;Saloniki;536;objazdowa;
500;Islandia;Reykjavik;1153;city break;
501;Polska;Gdańsk;1548;wypoczynkowa;
502;Australia;Melbourne;1098;tematyczna;
503;Japonia;Osaka;359;wypoczynkowa;
504;Czechy;Ostrawa;612;objazdowa;
505;Grecja;Saloniki;864;wypoczynkowa;
506;Francja;Lyon;1672;wypoczynkowa;
507;Norwegia;Oslo;2125;wypoczynkowa;
508;Wielka Brytania;Edynburg;1043;wypoczynkowa;
509;Szwecja;Sztokholm;755;city break;
510;Grecja;Saloniki;1633;tematyczna;
511;Dania;Kopenhaga;367;city break;
512;Islandia;Akureyri;306;objazdowa;
513;Japonia;Tokio;803;wypoczynkowa;
514;Irlandia;Dublin;512;wypoczynkowa;
515;Szwecja;Gothenburg;1160;city break;
516;Holandia;Rotterdam;1811;objazdowa;
517;Austria;Salzburg;1281;objazdowa;
518;Austria;Salzburg;1095;wypoczynkowa;
519;Norwegia;Oslo;1324;objazdowa;
520;Hiszpania;Madryt;1636;tematyczna;
521;Tunezja;Hammamet;1283;city break;
522;Francja;Lyon;828;objazdowa;
523;Wielka Brytania;Manchester;1946;tematyczna;
524;Polska;Warszawa;1332;objazdowa;
525;Dania;Aarhus;2307;objazdowa;
526;Wielka Brytania;Londyn;1865;objazdowa;
527;Hiszpania;Madryt;457;wypoczynkowa;
528;Wielka Brytania;Edynburg;1520;wypoczynkowa;
529;Portugalia;Porto;1629;city break;
530;Turcja;Stambuł;479;city break;
531;Czechy;Praga;1462;objazdowa;
532;Hiszpania;Madryt;1737;tematyczna;
533;Szwecja;Sztokholm;2332;objazdowa;
534;Tunezja;Tunis;324;objazdowa;
535;Chorwacja;Split;366;city break;
536;Bułgaria;Burgas;587;city break;
537;Hiszpania;Madryt;1834;city break;
538;Chorwacja;Split;1348;wypoczynkowa;
539;Islandia;Reykjavik;809;objazdowa;
540;Egipt;Hurghada;845;wypoczynkowa;
541;Dania;Kopenhaga;1427;city break;
542;Polska;Warszawa;1809;city break;
543;Holandia;Rotterdam;1324;objazdowa;
544;Turcja;Stambuł;1094;tematyczna;
545;Irlandia;Cork;2039;wypoczynkowa;
546;Dania;Aarhus;813;tematyczna;
547;Tunezja;Hammamet;534;city break;
548;Egipt;Hurghada;854;wypoczynkowa;
549;Maroko;Marrakesz;526;wypoczynkowa;
550;Austria;Salzburg;1274;wypoczynkowa;
551;Chorwacja;Dubrownik;1981;city break;
552;Turcja;Antalya;1375;objazdowa;
553;Holandia;Amsterdam;845;objazdowa;
554;Polska;Warszawa;507;city break;
555;Turcja;Antalya;813;tematyczna;
556;Austria;Wiedeń;556;objazdowa;
557;Włochy;Mediolan;2192;objazdowa;
558;Chorwacja;Dubrownik;568;objazdowa;
559;Maroko;Marrakesz;2409;wypoczynkowa;
560;USA;Nowy Jork;1062;objazdowa;
561;Hiszpania;Barcelona;388;wypoczynkowa;
562;Belgia;Antwerpia;573;wypoczynkowa;
563;Włochy;Mediolan;1106;city break;
564;Chiny;Pekin;1837;objazdowa;
565;Belgia;Bruksela;618;wypoczynkowa;
566;Belgia;Antwerpia;2477;objazdowa;
567;Japonia;Tokio;2037;city break;
568;Egipt;Hurghada;1557;wypoczynkowa;
569;Turcja;Stambuł;2449;wypoczynkowa;
570;USA;Miami;2071;city break;
571;Niemcy;Monachium;1043;city break;
572;Bułgaria;Sofia;1069;objazdowa;
573;Chiny;Pekin;2344;wypoczynkowa;
574;Szwajcaria;Zurych;753;objazdowa;
575;Japonia;Tokio;951;wypoczynkowa;
576;Kanada;Montreal;2430;city break;
577;Holandia;Rotterdam;2319;wypoczynkowa;
578;Szwecja;Gothenburg;2390;tematyczna;
579;Niemcy;Berlin;995;tematyczna;
580;Turcja;Stambuł;1983;objazdowa;
581;Australia;Sydney;1389;city break;
582;Turcja;Antalya;1383;objazdowa;
583;Czechy;Ostrawa;1331;wypoczynkowa;
584;USA;Los Angeles;2386;objazdowa;
585;Maroko;Casablanca;2011;objazdowa;
586;Japonia;Osaka;1937;wypoczynkowa;
587;Włochy;Rzym;1308;objazdowa;
588;Dania;Kopenhaga;1349;tematyczna;
589;Szwajcaria;Zurych;2207;city break;
590;Austria;Salzburg;455;objazdowa;
591;Dania;Kopenhaga;1193;wypoczynkowa;
592;Holandia;Rotterdam;1233;wypoczynkowa;
593;Kanada;Toronto;1586;wypoczynkowa;
594;Kanada;Toronto;933;wypoczynkowa;
595;Czechy;Praga;1111;objazdowa;
596;Szwecja;Gothenburg;856;wypoczynkowa;
597;Austria;Wiedeń;443;tematyczna;
598;Islandia;Akureyri;794;city break;
599;USA;Miami;979;city break;
600;Szwajcaria;Genewa;1769;wypoczynkowa;
601;Niemcy;Berlin;1630;city break;
602;Irlandia;Dublin;439;objazdowa;
603;Chorwacja;Split;1374;objazdowa;
604;Irlandia;Cork;1896;wypoczynkowa;
605;Szwajcaria;Zurych;867;tematyczna;
606;Bułgaria;Burgas;1256;city break;
607;Polska;Kraków;1601;objazdowa;
608;Grecja;Ateny;737;objazdowa;
609;Czechy;Ostrawa;1511;tematyczna;
610;Austria;Wiedeń;1069;objazdowa;
611;Włochy;Mediolan;1859;city break;
612;Egipt;Hurghada;2457;city break;
613;Czechy;Praga;1255;objazdowa;
614;Chiny;Szanghaj;1987;wypoczynkowa;
615;Portugalia;Lizbona;621;tematyczna;
616;Irlandia;Cork;1901;tematyczna;
617;Indie;Mumbaj;1493;city break;
618;Szwajcaria;Zurych;702;city break;
